año,alcaldia,colonia,bimestre,indice_des,CPDomestico,CTDomestico,CPNODomestico,CTNODomestico,CPMixto,CTMixto,consumo_total,consumo_prom
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,BAJO,39.67,714.06,59.94,119.87,30.45,152.25,986.18,39.45
2019,VENUSTIANO CARRANZA,VALENTIN GOMEZ FARIAS,1,MEDIO,24.39,73.17,3.34,10.03,60.77,364.59,447.79,37.32
2019,VENUSTIANO CARRANZA,VALENTIN GOMEZ FARIAS,1,MEDIO,44.34,487.75,26.26,52.51,27.34,82.02,622.28,38.89
2019,VENUSTIANO CARRANZA,VALENTIN GOMEZ FARIAS,1,MEDIO,38.72,348.51,18.88,18.88,81.43,244.3,611.69,47.05
2019,VENUSTIANO CARRANZA,VALENTIN GOMEZ FARIAS,1,BAJO,34.44,310.0,17.96,35.92,40.6,162.41,508.33,33.89
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,ALTO,23.47,328.57,0.0,0.0,109.53,328.59,657.16,36.51
2019,VENUSTIANO CARRANZA,PUEBLA,1,BAJO,51.85,985.07,5.28,31.71,44.85,134.54,1151.32,41.12
2019,VENUSTIANO CARRANZA,PUEBLA,1,BAJO,27.64,414.55,0.0,0.0,46.91,187.65,602.2,30.11
2019,VENUSTIANO CARRANZA,PUEBLA,1,BAJO,38.59,540.29,0.0,0.0,30.43,121.72,662.01,34.84
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,POPULAR,33.46,1137.79,140.42,140.42,0.38,0.38,1278.59,35.52
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,MEDIO,32.02,640.31,13.57,13.57,4.72,4.72,658.6,29.94
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,ALTO,14.65,131.89,8.84,70.69,53.58,428.65,631.23,25.25
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,POPULAR,,,1559.28,1559.28,,,1559.28,1559.28
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,BAJO,18.21,200.26,10.59,137.65,32.86,230.02,567.93,18.32
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,BAJO,27.66,1272.26,6.81,34.07,27.16,27.16,1333.49,25.64
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,MEDIO,18.76,450.29,4.33,17.31,67.66,202.97,670.57,21.63
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,BAJO,40.04,320.28,10.36,31.09,36.68,183.42,534.79,33.42
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,MEDIO,20.79,623.81,1.18,1.18,69.93,139.86,764.85,23.18
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,MEDIO,39.21,352.93,18.0,35.99,,,388.92,35.36
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,BAJO,21.59,345.39,15.93,15.93,,,361.32,21.25
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,POPULAR,,,307.69,615.37,,,615.37,307.69
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,MEDIO,26.79,241.1,17.11,17.11,43.17,129.51,387.72,29.82
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,POPULAR,21.09,548.28,4.78,14.35,7.08,21.24,583.87,18.25
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,MEDIO,33.61,268.89,47.4,142.19,59.14,236.58,647.66,43.18
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,BAJO,38.59,694.68,32.07,32.07,59.96,299.79,1026.54,42.77
2019,VENUSTIANO CARRANZA,PUEBLA,1,BAJO,32.52,260.12,24.89,24.89,35.11,175.55,460.56,32.9
2019,VENUSTIANO CARRANZA,PUEBLA,1,BAJO,32.33,291.0,41.71,125.14,26.87,53.74,469.88,33.56
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,MEDIO,17.54,245.59,15.22,60.87,61.95,61.95,368.41,19.39
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,BAJO,27.01,270.09,0.0,0.0,37.9,113.69,383.78,27.41
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,MEDIO,26.81,589.83,9.04,9.04,16.05,32.11,630.98,25.24
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,MEDIO,25.08,326.02,0.0,0.0,28.02,56.04,382.06,22.47
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,BAJO,26.65,426.42,5.31,5.31,43.06,86.12,517.85,27.26
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,ALTO,45.77,503.48,17.7,17.7,41.3,41.3,562.48,43.27
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,MEDIO,37.93,417.23,9.44,9.44,43.08,43.08,469.75,36.13
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,MEDIO,27.36,820.79,24.19,24.19,53.4,53.4,898.38,28.07
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,MEDIO,31.2,155.99,19.47,38.94,,,194.93,27.85
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,ALTO,27.64,387.01,9.44,9.44,,,396.45,26.43
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,ALTO,20.65,247.8,0.0,0.0,,,247.8,19.06
2019,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,1,BAJO,49.4,345.78,5.31,10.62,,,356.4,39.6
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,BAJO,24.6,959.53,1.92,9.59,171.25,685.0,1654.12,34.46
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,ALTO,25.07,601.61,19.76,39.53,68.28,68.28,709.42,26.27
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,ALTO,31.01,124.02,0.0,0.0,89.65,89.65,213.67,35.61
2019,GUSTAVO A. MADERO,ARAGON LA VILLA,1,MEDIO,2.95,2.95,10.05,40.21,48.3,96.6,139.76,19.97
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,POPULAR,31.63,411.14,6.1,36.58,,,447.72,23.56
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,MEDIO,27.39,438.19,4.13,4.13,,,442.32,26.02
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,POPULAR,,,382.32,382.32,,,382.32,382.32
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,BAJO,21.28,5980.86,7.71,231.34,,,6212.21,19.97
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,MEDIO,21.83,152.81,51.71,155.13,53.71,214.84,522.78,37.34
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,ALTO,27.71,387.95,15.74,31.47,,,419.42,26.21
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,ALTO,33.12,463.7,26.9,295.87,135.42,135.42,894.99,34.42
2019,COYOACAN,CULHUACAN CTM SECCION VIII,1,POPULAR,,,0.0,0.0,,,0.0,0.0
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,ALTO,23.88,286.51,15.58,77.88,35.86,107.58,471.97,23.6
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,BAJO,35.05,1436.94,2.95,2.95,40.48,283.34,1723.23,35.17
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,ALTO,33.05,1288.86,12.65,37.95,24.34,48.68,1375.49,31.26
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,ALTO,24.0,528.01,117.27,234.53,31.02,124.1,886.64,31.67
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,ALTO,28.74,546.07,2.95,2.95,9.63,19.26,568.28,25.83
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,ALTO,26.75,160.48,772.9,772.9,,,933.38,133.34
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,MEDIO,13.88,83.27,3.73,3.73,10.62,10.62,97.62,12.2
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,POPULAR,,,179.95,359.9,,,359.9,179.95
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,BAJO,27.51,907.84,28.91,28.91,100.9,100.9,1037.65,29.65
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,BAJO,18.93,530.0,17.74,35.49,49.07,245.37,810.86,23.17
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,ALTO,19.88,377.64,6.53,32.63,37.76,37.76,448.03,17.92
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,MEDIO,29.16,816.56,14.72,132.44,46.0,46.0,995.0,26.18
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,BAJO,24.09,337.19,44.84,44.84,27.15,54.29,436.32,25.67
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,ALTO,28.45,341.39,813.61,813.61,48.19,144.56,1299.56,81.22
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,MEDIO,29.11,1047.9,18.42,92.1,74.43,223.29,1363.29,30.98
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,BAJO,14.86,133.72,121.54,121.54,,,255.26,25.53
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,POPULAR,19.42,2796.4,7.81,93.68,,,2890.08,18.53
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,BAJO,23.68,284.15,21.53,43.07,,,327.22,23.37
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,ALTO,17.35,156.12,166.78,1000.67,,,1156.79,77.12
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,ALTO,25.1,1029.07,15.4,46.19,137.28,411.83,1487.09,31.64
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,ALTO,18.51,296.19,21.24,21.24,25.96,25.96,343.39,19.08
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,ALTO,40.15,722.77,137.19,411.58,32.66,65.32,1199.67,52.16
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,BAJO,21.37,897.71,35.99,35.99,14.76,14.76,948.46,21.56
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,BAJO,21.71,455.87,57.23,57.23,38.73,77.46,590.56,24.61
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,BAJO,21.16,867.63,15.81,79.03,20.06,40.11,986.77,20.56
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,BAJO,31.27,218.88,0.0,0.0,,,218.88,27.36
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,BAJO,27.61,690.14,0.0,0.0,,,690.14,26.54
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,MEDIO,23.61,401.38,0.61,1.22,32.61,65.22,467.82,22.28
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,BAJO,9.76,331.74,18.57,92.86,20.89,41.78,466.38,11.38
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,MEDIO,24.77,173.38,45.43,90.86,26.52,26.52,290.76,29.08
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,BAJO,45.75,183.01,66.0,66.0,,,249.01,49.8
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,BAJO,23.3,326.14,12.9,64.5,,,390.64,20.56
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,BAJO,30.54,2045.93,2.95,2.95,,,2048.88,30.13
2019,VENUSTIANO CARRANZA,ALVARO OBREGON,1,BAJO,36.44,655.88,6.49,6.49,26.76,107.02,769.39,33.45
2019,VENUSTIANO CARRANZA,ALVARO OBREGON,1,MEDIO,48.03,768.5,5.78,17.33,30.37,212.57,998.4,38.4
2019,VENUSTIANO CARRANZA,AERONAUTICA MILITAR,1,ALTO,23.62,354.37,12.14,48.55,128.75,643.73,1046.65,43.61
2019,VENUSTIANO CARRANZA,AERONAUTICA MILITAR,1,MEDIO,26.9,726.36,33.57,100.71,47.95,239.77,1066.84,30.48
2019,VENUSTIANO CARRANZA,AERONAUTICA MILITAR,1,BAJO,22.97,964.61,5.75,34.5,85.56,85.56,1084.67,22.14
2019,VENUSTIANO CARRANZA,AERONAUTICA MILITAR,1,BAJO,34.88,488.33,35.83,71.66,24.49,97.95,657.94,32.9
2019,VENUSTIANO CARRANZA,AERONAUTICA MILITAR,1,ALTO,18.42,220.98,2.17,2.17,135.91,951.36,1174.51,58.73
2019,VENUSTIANO CARRANZA,DEL PARQUE,1,POPULAR,,,4560.06,4560.06,,,4560.06,4560.06
2019,VENUSTIANO CARRANZA,DEL PARQUE,1,POPULAR,,,46.02,92.04,,,92.04,46.02
2019,VENUSTIANO CARRANZA,DEL PARQUE,1,POPULAR,,,193.13,579.38,,,579.38,193.13
2019,VENUSTIANO CARRANZA,ALVARO OBREGON,1,ALTO,34.47,827.16,34.7,69.4,31.82,95.45,992.01,34.21
2019,VENUSTIANO CARRANZA,ALVARO OBREGON,1,BAJO,43.19,475.05,5.9,11.8,73.03,438.17,925.02,48.69
2019,IZTACALCO,NUEVA SANTA ANITA,1,BAJO,34.7,1596.07,40.32,120.97,,,1717.04,35.04
2019,VENUSTIANO CARRANZA,PUEBLO DE LA MAGDALENA MIXHUCA,1,BAJO,44.66,625.27,4.13,4.13,51.87,414.98,1044.38,45.41
2019,VENUSTIANO CARRANZA,PUEBLO DE LA MAGDALENA MIXHUCA,1,POPULAR,,,1138.44,1138.44,,,1138.44,1138.44
2019,IZTACALCO,NUEVA SANTA ANITA,1,BAJO,17.55,210.65,15.11,90.63,112.73,676.41,977.69,40.74
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,BAJO,54.27,922.56,0.0,0.0,96.07,288.22,1210.78,57.66
2019,IZTACALCO,VIADUCTO PIEDAD,1,ALTO,20.29,304.34,12.79,25.58,135.55,406.65,736.57,36.83
2019,VENUSTIANO CARRANZA,MAGDALENA MIXHUCA,1,BAJO,38.01,2204.68,9.6,76.84,41.18,782.4,3063.92,36.05
2019,VENUSTIANO CARRANZA,MAGDALENA MIXHUCA,1,POPULAR,25.31,1796.92,13.07,156.83,76.87,538.06,2491.81,27.69
2019,VENUSTIANO CARRANZA,MAGDALENA MIXHUCA,1,POPULAR,,,38.28,306.24,85.56,85.56,391.8,43.53
2019,VENUSTIANO CARRANZA,MAGDALENA MIXHUCA,1,ALTO,21.61,475.38,16.11,209.42,158.72,158.72,843.52,23.43
2019,VENUSTIANO CARRANZA,MAGDALENA MIXHUCA,1,BAJO,58.64,1114.13,62.92,251.69,44.89,314.24,1680.06,56.0
2019,VENUSTIANO CARRANZA,MAGDALENA MIXHUCA,1,BAJO,66.55,931.64,55.46,55.46,62.3,311.5,1298.6,64.93
2019,VENUSTIANO CARRANZA,MAGDALENA MIXHUCA,1,BAJO,42.18,1560.52,51.34,51.34,18.87,56.62,1668.48,40.69
2019,VENUSTIANO CARRANZA,MAGDALENA MIXHUCA,1,BAJO,28.24,1722.53,719.65,2878.61,26.95,80.84,4681.98,68.85
2019,VENUSTIANO CARRANZA,MAGDALENA MIXHUCA,1,BAJO,25.56,1150.37,6.28,37.66,80.83,323.33,1511.36,27.48
2019,VENUSTIANO CARRANZA,DEL PARQUE,1,BAJO,17.29,207.53,4.72,4.72,21.84,21.84,234.09,16.72
2019,VENUSTIANO CARRANZA,DEL PARQUE,1,BAJO,21.05,484.14,4.13,4.13,0.0,0.0,488.27,19.53
2019,VENUSTIANO CARRANZA,DEL PARQUE,1,BAJO,21.23,382.19,0.0,0.0,94.2,94.2,476.39,23.82
2019,VENUSTIANO CARRANZA,PUEBLO DE LA MAGDALENA MIXHUCA,1,BAJO,66.21,794.54,3.26,6.53,54.28,162.83,963.9,56.7
2019,VENUSTIANO CARRANZA,JARDIN BALBUENA,1,MEDIO,7.67,7.67,296.44,1482.2,,,1489.87,248.31
2019,VENUSTIANO CARRANZA,PUEBLO DE LA MAGDALENA MIXHUCA,1,BAJO,35.82,2794.2,27.44,54.87,60.71,424.96,3274.03,37.63
2019,VENUSTIANO CARRANZA,MAGDALENA MIXHUCA,1,POPULAR,23.65,5272.91,20.55,411.09,45.68,639.54,6323.54,24.61
2019,BENITO JUAREZ,SAN JOSE INSURGENTES,1,ALTO,45.43,45.43,17.7,17.7,,,63.13,31.57
2019,IZTACALCO,BARRIO SAN PEDRO,1,BAJO,47.11,423.96,18.49,110.97,35.88,179.39,714.32,35.72
2019,VENUSTIANO CARRANZA,DEL PARQUE,1,POPULAR,,,14655.17,14655.2,,,14655.2,14655.17
2019,IZTACALCO,VIADUCTO PIEDAD,1,MEDIO,22.73,1863.84,20.38,183.46,45.21,226.06,2273.36,23.68
2019,IZTACALCO,NUEVA SANTA ANITA,1,MEDIO,31.41,1319.41,21.0,63.01,56.35,225.39,1607.81,32.81
2019,IZTACALCO,VIADUCTO PIEDAD,1,MEDIO,33.75,1350.14,12.29,73.75,100.82,403.29,1827.18,36.54
2019,IZTACALCO,VIADUCTO PIEDAD,1,ALTO,24.24,799.87,10.47,41.89,115.11,805.77,1647.53,37.44
2019,IZTACALCO,VIADUCTO PIEDAD,1,BAJO,38.87,971.74,4.72,4.72,,,976.46,37.56
2019,IZTACALCO,VIADUCTO PIEDAD,1,ALTO,24.82,1216.36,17.53,87.66,6.17,18.52,1322.54,23.2
2019,IZTACALCO,VIADUCTO PIEDAD,1,MEDIO,25.2,2923.23,18.3,109.79,76.13,761.3,3794.32,28.74
2019,IZTACALCO,VIADUCTO PIEDAD,1,POPULAR,20.77,1931.36,154.93,2478.9,66.52,665.15,5075.41,42.65
2019,IZTACALCO,VIADUCTO PIEDAD,1,MEDIO,19.64,1413.83,14.74,44.21,96.76,387.02,1845.06,23.36
2019,IZTACALCO,NUEVA SANTA ANITA,1,ALTO,24.15,579.54,8.96,44.79,40.67,284.71,909.04,25.25
2019,IZTACALCO,NUEVA SANTA ANITA,1,MEDIO,14.24,455.8,13.86,27.73,102.97,411.87,895.4,23.56
2019,IZTACALCO,BARRIO SAN PEDRO,1,BAJO,17.17,1322.18,1.35,4.04,66.48,332.39,1658.61,19.51
2019,IZTACALCO,BARRIO SAN PEDRO,1,BAJO,47.76,429.85,17.31,51.92,52.8,105.6,587.37,41.95
2019,IZTACALCO,BARRIO SAN PEDRO,1,MEDIO,94.78,189.56,10.03,10.03,,,199.59,66.53
2019,IZTACALCO,BARRIO SAN PEDRO,1,BAJO,62.06,992.89,2.31,6.93,17.68,35.36,1035.18,49.29
2019,IZTACALCO,BARRIO SAN PEDRO,1,BAJO,39.98,879.56,1.48,2.95,109.96,329.89,1212.4,44.9
2019,IZTACALCO,BARRIO SAN PEDRO,1,BAJO,71.6,715.98,18.29,18.29,42.18,168.71,902.98,60.2
2019,IZTACALCO,BARRIO SAN PEDRO,1,POPULAR,,,130.39,130.39,,,130.39,130.39
2019,IZTACALCO,BARRIO SAN PEDRO,1,ALTO,67.67,406.01,21.62,172.97,43.28,129.84,708.82,41.7
2019,IZTACALCO,BARRIO SANTIAGO NORTE,1,BAJO,32.42,2788.12,11.8,35.4,100.79,503.95,3327.47,35.4
2019,IZTACALCO,BARRIO SANTIAGO NORTE,1,BAJO,33.28,3394.16,6.31,18.92,58.51,643.6,4056.68,34.97
2019,IZTACALCO,BARRIO SAN PEDRO,1,ALTO,38.69,618.99,6.12,12.24,115.55,231.09,862.32,43.12
2019,IZTACALCO,REFORMA IZTACCIHUATL NORTE,1,ALTO,23.92,645.9,60.92,121.84,116.82,116.82,884.56,29.49
2019,IZTACALCO,REFORMA IZTACCIHUATL NORTE,1,MEDIO,14.31,2404.21,116.53,233.05,17.76,17.76,2655.02,15.53
2019,IZTACALCO,REFORMA IZTACCIHUATL NORTE,1,ALTO,25.37,431.21,21.9,65.71,41.75,83.5,580.42,26.38
2019,IZTACALCO,REFORMA IZTACCIHUATL NORTE,1,ALTO,26.18,654.39,6.2,12.39,7.66,15.32,682.1,23.52
2019,IZTACALCO,REFORMA IZTACCIHUATL NORTE,1,MEDIO,27.57,1047.52,6.77,33.83,60.26,241.03,1322.38,28.14
2019,IZTACALCO,REFORMA IZTACCIHUATL NORTE,1,MEDIO,21.22,657.79,13.31,13.31,26.85,53.7,724.8,21.32
2019,IZTACALCO,REFORMA IZTACCIHUATL NORTE,1,ALTO,19.97,838.79,26.5,291.51,55.68,111.36,1241.66,22.58
2019,IZTACALCO,REFORMA IZTACCIHUATL NORTE,1,ALTO,30.26,1119.75,17.11,17.11,74.77,149.55,1286.41,32.16
2019,IZTACALCO,REFORMA IZTACCIHUATL NORTE,1,MEDIO,22.51,1035.44,32.45,32.45,,,1067.89,22.72
2019,IZTACALCO,REFORMA IZTACCIHUATL NORTE,1,ALTO,19.12,783.93,64.03,128.06,38.95,38.95,950.94,21.61
2019,IZTACALCO,REFORMA IZTACCIHUATL NORTE,1,MEDIO,19.64,628.53,9.43,113.17,53.58,375.06,1116.76,21.9
2019,IZTACALCO,REFORMA IZTACCIHUATL NORTE,1,MEDIO,19.62,1020.2,24.63,73.9,,,1094.1,19.89
2019,IZTACALCO,REFORMA IZTACCIHUATL NORTE,1,MEDIO,26.46,1164.17,14.15,14.15,28.82,57.64,1235.96,26.3
2019,IZTACALCO,MILITAR MARTE,1,ALTO,24.59,344.25,9.73,19.47,,,363.72,22.73
2019,IZTACALCO,MILITAR MARTE,1,ALTO,28.21,1241.06,169.92,169.92,,,1410.98,31.36
2019,IZTACALCO,MILITAR MARTE,1,ALTO,31.22,405.84,17.11,17.11,,,422.95,30.21
2019,IZTACALCO,MILITAR MARTE,1,ALTO,22.16,243.71,10.0,10.0,,,253.71,21.14
2019,IZTACALCO,MILITAR MARTE,1,MEDIO,51.92,51.92,37.17,37.17,,,89.09,44.54
2019,IZTACALCO,MILITAR MARTE,1,ALTO,27.42,767.63,50.74,50.74,29.5,29.5,847.87,28.26
2019,IZTACALCO,MILITAR MARTE,1,ALTO,23.23,604.06,55.46,110.92,,,714.98,25.53
2019,IZTACALCO,MILITAR MARTE,1,POPULAR,29.21,817.9,408.28,408.28,,,1226.18,42.28
2019,IZTACALCO,MILITAR MARTE,1,ALTO,25.69,462.46,16.52,49.56,,,512.02,24.38
2019,IZTACALCO,MILITAR MARTE,1,ALTO,21.37,619.65,61.57,369.4,,,989.05,28.26
2019,IZTACALCO,MILITAR MARTE,1,ALTO,24.07,722.23,24.19,24.19,26.84,53.67,800.09,24.25
2019,IZTACALCO,MILITAR MARTE,1,MEDIO,29.08,756.03,3.84,7.67,53.1,53.1,816.8,28.17
2019,IZTACALCO,MILITAR MARTE,1,ALTO,21.99,109.96,29.5,29.5,30.32,90.97,230.43,25.6
2019,IZTACALCO,MILITAR MARTE,1,ALTO,19.25,250.2,0.0,0.0,30.71,61.41,311.61,19.48
2019,IZTACALCO,REFORMA IZTACCIHUATL SUR,1,MEDIO,23.58,2829.09,30.23,544.17,62.36,311.81,3685.07,25.77
2019,IZTACALCO,REFORMA IZTACCIHUATL SUR,1,ALTO,22.97,666.05,12.46,49.83,13.57,27.14,743.02,21.23
2019,IZTACALCO,BARRIO SANTIAGO SUR,1,MEDIO,39.49,236.95,28.32,56.65,103.83,311.5,605.1,55.01
2019,IZTACALCO,REFORMA IZTACCIHUATL SUR,1,ALTO,28.35,935.53,3.27,3.27,32.69,65.38,1004.18,27.89
2019,IZTACALCO,REFORMA IZTACCIHUATL SUR,1,ALTO,24.91,896.73,10.28,51.42,44.87,44.87,993.02,23.64
2019,IZTACALCO,REFORMA IZTACCIHUATL SUR,1,ALTO,28.7,1320.16,23.23,46.46,5.32,5.32,1371.94,28.0
2019,IZTACALCO,REFORMA IZTACCIHUATL SUR,1,ALTO,28.77,1467.38,1.44,2.88,21.54,43.08,1513.34,27.52
2019,IZTACALCO,BARRIO SAN PEDRO,1,POPULAR,21.13,1838.56,56.41,169.24,,,2007.8,22.31
2019,IZTACALCO,GABRIEL RAMOS MILLAN SECCION BRAMADERO,1,BAJO,41.87,251.22,1.92,7.68,19.74,59.22,318.12,24.47
2019,IZTACALCO,BARRIO SAN PEDRO,1,BAJO,49.49,1237.3,2.65,5.31,44.11,132.32,1374.93,45.83
2019,IZTACALCO,BARRIO SAN FRANCISCO XICALTONGO,1,POPULAR,39.43,1104.08,12.48,37.45,44.5,178.01,1319.54,37.7
2019,IZTACALCO,BARRIO SANTIAGO SUR,1,MEDIO,20.19,848.1,17.31,17.31,112.7,112.7,978.11,22.23
2019,IZTACALCO,BARRIO SANTIAGO SUR,1,ALTO,22.29,668.77,12.39,12.39,75.5,75.5,756.66,23.65
2019,IZTACALCO,BARRIO SAN PEDRO,1,POPULAR,31.13,93.4,10.03,20.06,14.17,28.34,141.8,20.26
2019,IZTACALCO,BARRIO SAN FRANCISCO XICALTONGO,1,BAJO,33.23,664.51,14.16,14.16,40.88,163.5,842.17,33.69
2019,IZTACALCO,REFORMA IZTACCIHUATL SUR,1,ALTO,22.01,924.55,15.53,77.63,104.77,1152.45,2154.63,37.15
2019,IZTACALCO,BARRIO SANTIAGO SUR,1,POPULAR,32.84,98.52,8.04,257.36,2.96,2.96,358.84,9.97
2019,IZTACALCO,BARRIO SANTIAGO SUR,1,MEDIO,55.36,1273.23,26.36,52.72,84.56,338.25,1664.2,57.39
2019,IZTACALCO,BARRIO SANTIAGO NORTE,1,POPULAR,39.92,1197.73,48.9,293.38,39.83,238.96,1730.07,41.19
2019,IZTACALCO,BARRIO SANTIAGO SUR,1,POPULAR,30.88,1327.99,2.95,5.9,52.38,261.88,1595.77,31.92
2019,IZTACALCO,BARRIO SAN FRANCISCO XICALTONGO,1,BAJO,36.48,1167.27,75.24,526.67,36.86,368.61,2062.55,42.09
2019,IZTACALCO,BARRIO SAN FRANCISCO XICALTONGO,1,BAJO,39.75,914.34,46.7,140.09,15.93,47.8,1102.23,38.01
2019,IZTACALCO,REFORMA IZTACCIHUATL NORTE,1,MEDIO,22.37,402.74,0.0,0.0,,,402.74,21.2
2019,BENITO JUAREZ,ALAMOS,1,BAJO,23.19,2620.73,12.74,89.21,39.13,234.77,2944.71,23.37
2019,BENITO JUAREZ,ALAMOS,1,ALTO,17.93,896.72,23.38,187.04,58.12,116.24,1200.0,20.0
2019,BENITO JUAREZ,ALAMOS,1,ALTO,18.62,744.92,168.74,168.74,24.3,145.78,1059.44,22.54
2019,BENITO JUAREZ,ALAMOS,1,POPULAR,,,291.59,583.19,,,583.19,291.59
2019,BENITO JUAREZ,ALAMOS,1,BAJO,31.26,4000.65,29.06,174.38,80.08,400.38,4575.41,32.92
2019,BENITO JUAREZ,ALAMOS,1,BAJO,21.79,3442.56,62.62,438.33,44.35,177.41,4058.3,24.01
2019,BENITO JUAREZ,ALAMOS,1,ALTO,16.87,2125.65,24.91,298.89,34.12,204.74,2629.28,18.26
2019,BENITO JUAREZ,ALAMOS,1,ALTO,15.65,657.37,12.24,48.97,33.39,166.97,873.31,17.12
2019,BENITO JUAREZ,ALAMOS,1,BAJO,22.52,7003.86,98.72,493.61,53.38,266.92,7764.39,24.19
2019,BENITO JUAREZ,ALAMOS,1,ALTO,22.11,2122.39,10.57,52.86,87.92,87.92,2263.17,22.19
2019,BENITO JUAREZ,ALAMOS,1,ALTO,20.2,1232.36,10.82,129.9,79.78,478.65,1840.91,23.3
